date,open,high,low,close,volume,oi
2026-02-01T00:00:00+05:30,25420,25498,24742,24786,0,0
2026-02-02T00:00:00+05:30,24804.5,25962.5,24750,25857,0,0
2026-02-03T00:00:00+05:30,25857,26694.5,25702,25779.5,0,0
2026-02-04T00:00:00+05:30,25779.5,25918,25722,25864.5,0,0
2026-02-05T00:00:00+05:30,25864.5,25888,25619.5,25639,0,0
2026-02-06T00:00:00+05:30,25620,25905,25555,25873.5,0,0
2026-02-09T00:00:00+05:30,25900,25990,25848,25973.5,0,0
2026-02-10T00:00:00+05:30,25973.5,26092.5,25947.5,26038.5,0,0
2026-02-11T00:00:00+05:30,26038.5,26078.5,25885,25964,0,0
2026-02-12T00:00:00+05:30,25988,25999.5,25669.5,25677,0,0
2026-02-13T00:00:00+05:30,25651,25731.5,25416,25520,0,0
2026-02-16T00:00:00+05:30,25494.5,25730.5,25412,25664.5,0,0
2026-02-17T00:00:00+05:30,25664.5,25779,25578,25756.5,0,0
2026-02-18T00:00:00+05:30,25756.5,25858,25656.5,25842,0,0
2026-02-19T00:00:00+05:30,25842,25879.5,25336.5,25400,0,0
2026-02-20T00:00:00+05:30,25397,25900,25366,25886,0,0
2026-02-23T00:00:00+05:30,25750,25886,25563.5,25599.5,0,0
2026-02-24T00:00:00+05:30,25599.5,25724,25341,25691.5,0,0
2026-02-25T00:00:00+05:30,25654.5,25817,25554,25639.5,0,0
2026-02-26T00:00:00+05:30,25639.5,25726,25523,25559,0,0
2026-02-27T00:00:00+05:30,25559,25566,25256.5,25375,0,0
2026-03-02T00:00:00+05:30,25169.5,25248.5,24733,24895.5,0,0
2026-03-03T00:00:00+05:30,24895.5,24968.5,24145,24568.5,0,0
2026-03-04T00:00:00+05:30,24497.5,24744,24337.5,24705.5,0,0
2026-03-05T00:00:00+05:30,24705.5,24954,24309,24540,0,0
2026-03-06T00:00:00+05:30,24540,24760.5,24262,24300,0,0
2026-03-09T00:00:00+05:30,23950,24410,23661,24359.5,0,0
2026-03-10T00:00:00+05:30,24359.5,24474.5,24143,24278.5,0,0
2026-03-11T00:00:00+05:30,24278.5,24352,23852,23900,0,0
2026-03-12T00:00:00+05:30,23856,23894,23470.5,23494.5,0,0
2026-03-13T00:00:00+05:30,23494.5,23588.5,23129.5,23255.5,0,0
2026-03-16T00:00:00+05:30,23255.5,23625,23010.5,23568.5,0,0
2026-03-17T00:00:00+05:30,23568.5,23681.5,23355,23552,0,0
2026-03-18T00:00:00+05:30,23552,23867,23153,23218,0,0
2026-03-19T00:00:00+05:30,23218,23367.5,22925,23109.5,0,0
2026-03-20T00:00:00+05:30,23109.5,23376,22798.5,22845.5,0,0
2026-03-23T00:00:00+05:30,22750,23533,22453,23215,0,0
2026-03-24T00:00:00+05:30,23157.5,23157.5,22606,22913,0,0
2026-03-25T00:00:00+05:30,22913,23461.5,22913,23300,0,0
2026-03-26T00:00:00+05:30,23300,23305.5,22929,23079.5,0,0
2026-03-27T00:00:00+05:30,23079.5,23170,22675,22769.5,0,0
2026-03-30T00:00:00+05:30,22769.5,22769.5,22292.5,22433.5,0,0
2026-03-31T00:00:00+05:30,22433.5,22927.5,22433.5,22880,0,0
2026-04-01T00:00:00+05:30,22880,23026.5,22716,22819,0,0
2026-04-02T00:00:00+05:30,22867,22952.5,22250,22870.5,0,0
2026-04-03T00:00:00+05:30,22870.5,22910.5,22540,22540,0,0
2026-04-06T00:00:00+05:30,22640,23090.5,22606,23045,0,0
2026-04-07T00:00:00+05:30,23045,23187.5,22785.5,23099,0,0
2026-04-08T00:00:00+05:30,23631,24199,23631,23995.5,0,0
2026-04-09T00:00:00+05:30,23995.5,24034,23745,23985,0,0
2026-04-10T00:00:00+05:30,23987,24123.5,23883.5,24020,0,0
2026-04-13T00:00:00+05:30,23900,24039,23623,23976.5,0,0
2026-04-14T00:00:00+05:30,23976.5,24265,23976.5,24209.5,0,0
2026-04-15T00:00:00+05:30,24206.5,24354.5,24185.5,24346.5,0,0
2026-04-16T00:00:00+05:30,24370,24392.5,24102.5,24218,0,0
2026-04-17T00:00:00+05:30,24218,24849,24084,24700,0,0
2026-04-20T00:00:00+05:30,24700,24700,24267,24440.5,0,0
2026-04-21T00:00:00+05:30,24440.5,24624.5,24267.5,24369,0,0
2026-04-22T00:00:00+05:30,24369,24488.5,24230,24315.5,0,0
2026-04-23T00:00:00+05:30,24280,24332,23982.5,24124.5,0,0
2026-04-24T00:00:00+05:30,24124.5,24265,23820,24134,0,0
2026-04-27T00:00:00+05:30,24134,24147,23982,24110,0,0
2026-04-28T00:00:00+05:30,24110,24245,23956,24052.5,0,0
2026-04-29T00:00:00+05:30,24052.5,24450,24052.5,24119.5,0,0
2026-04-30T00:00:00+05:30,24119.5,24350,23821.5,24310.5,0,0
2026-05-01T00:00:00+05:30,24310.5,24376.5,24183.5,24229.5,0,0
2026-05-04T00:00:00+05:30,24229.5,24363,23975.5,24077.5,0,0
2026-05-05T00:00:00+05:30,24077.5,24203,23910,24200,0,0
2026-05-06T00:00:00+05:30,24200,24663,24033.5,24550.5,0,0
