date,open,high,low,close,volume,oi
2025-01-10T00:00:00+05:30,86.025,86.1775,86.01,86.1625,698866,0
2025-01-13T00:00:00+05:30,86.3,86.7975,86.3,86.7525,1032205,0
2025-01-14T00:00:00+05:30,86.7525,86.8625,86.585,86.6975,716743,0
2025-01-15T00:00:00+05:30,86.665,86.6675,86.415,86.5025,502585,0
2025-01-16T00:00:00+05:30,86.5025,86.68,86.45,86.6725,409144,0
2025-01-17T00:00:00+05:30,86.6725,86.6975,86.62,86.6725,496435,0
2025-01-20T00:00:00+05:30,86.6425,86.6475,86.5325,86.6325,553645,0
2025-01-21T00:00:00+05:30,86.4975,86.69,86.36,86.675,432511,0
2025-01-22T00:00:00+05:30,86.64,86.645,86.3275,86.3975,247973,0
2025-01-23T00:00:00+05:30,86.4125,86.5475,86.41,86.47,339177,0
2025-01-24T00:00:00+05:30,86.37,86.37,86.19,86.2675,642059,0
2025-01-27T00:00:00+05:30,86.36,86.4675,86.285,86.31,1041033,0
2025-01-28T00:00:00+05:30,86.42,86.59,86.42,86.575,1038602,0
2025-01-29T00:00:00+05:30,86.5725,86.62,86.5725,86.5875,998052,0
2025-01-30T00:00:00+05:30,86.71,86.8025,86.7,86.79,226265,0
2025-01-31T00:00:00+05:30,86.835,86.835,86.74,86.7875,561506,0
2025-02-03T00:00:00+05:30,86.8725,87.485,86.8725,87.3325,259095,0
2025-02-04T00:00:00+05:30,87.22,87.3,87.175,87.24,288303,0
2025-02-05T00:00:00+05:30,87.28,87.6475,87.2625,87.5625,631858,0
2025-02-06T00:00:00+05:30,87.65,87.72,87.6325,87.69,604658,0
2025-02-07T00:00:00+05:30,87.6,87.615,87.42,87.58,250779,0
2025-02-10T00:00:00+05:30,87.7975,88.12,87.4,87.585,1063708,0
2025-02-11T00:00:00+05:30,87.57,87.57,86.58,86.9475,989956,0
2025-02-12T00:00:00+05:30,86.55,87.075,86.55,87.045,283418,0
2025-02-13T00:00:00+05:30,86.89,87.04,86.85,87.005,275963,0
2025-02-14T00:00:00+05:30,86.965,86.9775,86.8,86.8825,246723,0
2025-02-17T00:00:00+05:30,86.8,86.9775,86.7375,86.95,123571,0
2025-02-18T00:00:00+05:30,86.95,87.0375,86.95,87.0075,483731,0
2025-02-20T00:00:00+05:30,86.985,86.985,86.6,86.665,312184,0
2025-02-21T00:00:00+05:30,86.62,86.78,86.46,86.675,286071,0
2025-02-24T00:00:00+05:30,86.62,86.75,86.57,86.7175,1190317,0
2025-02-25T00:00:00+05:30,86.81,87.1425,86.81,87.0225,215066,0
2025-02-27T00:00:00+05:30,87.38,87.575,87.05,87.3275,509694,0
2025-02-28T00:00:00+05:30,87.15,87.6775,87.15,87.55,722050,0
2025-03-03T00:00:00+05:30,87.53,87.55,87.385,87.4675,515769,0
2025-03-04T00:00:00+05:30,87.5075,87.56,87.385,87.425,368559,0
2025-03-05T00:00:00+05:30,87.35,87.35,87.07,87.18,244518,0
2025-03-06T00:00:00+05:30,87.08,87.255,86.95,87.21,191005,0
2025-03-07T00:00:00+05:30,87.4,87.4,86.975,87.0525,187808,0
2025-03-10T00:00:00+05:30,87.1625,87.485,87.1625,87.46,271798,0
2025-03-11T00:00:00+05:30,87.47,87.51,87.27,87.315,247900,0
2025-03-12T00:00:00+05:30,87.35,87.39,87.26,87.32,194098,0
2025-03-13T00:00:00+05:30,87.315,87.315,87.0175,87.1325,178307,0
2025-03-17T00:00:00+05:30,87,87.09,86.83,86.87,181374,0
2025-03-18T00:00:00+05:30,86.82,86.84,86.6075,86.6275,116567,0
2025-03-19T00:00:00+05:30,86.64,86.73,86.42,86.4475,233388,0
2025-03-20T00:00:00+05:30,86.435,86.5075,86.2325,86.385,360897,0
2025-03-21T00:00:00+05:30,86.265,86.3325,85.95,86.005,378174,0
2025-03-24T00:00:00+05:30,86.015,86.025,85.5,85.615,727372,0
2025-03-25T00:00:00+05:30,85.2,85.825,85.2,85.7075,727202,0
2025-03-26T00:00:00+05:30,85.7075,85.88,85.68,85.865,550642,0
2025-03-27T00:00:00+05:30,86.1025,86.14,85.9525,85.9725,287955,0
2025-03-28T00:00:00+05:30,85.87,85.96,85.615,85.695,350635,0
2025-04-02T00:00:00+05:30,85.7325,85.94,85.69,85.7275,339985,0
2025-04-03T00:00:00+05:30,85.73,85.9475,85.45,85.6125,339602,0
2025-04-04T00:00:00+05:30,85.52,85.545,85.13,85.505,334598,0
2025-04-07T00:00:00+05:30,85.72,86.0725,85.72,85.99,358303,0
2025-04-08T00:00:00+05:30,85.93,86.445,85.93,86.4,367227,0
2025-04-09T00:00:00+05:30,86.48,86.9,86.48,86.84,399723,0
2025-04-11T00:00:00+05:30,86.5,86.5,86.035,86.205,398249,0
2025-04-15T00:00:00+05:30,86.205,86.205,85.675,85.865,311344,0
2025-04-16T00:00:00+05:30,85.7,85.785,85.575,85.7275,274355,0
2025-04-17T00:00:00+05:30,85.715,85.715,85.365,85.445,414659,0
2025-04-21T00:00:00+05:30,85.2,85.2175,85.075,85.185,374087,0
2025-04-22T00:00:00+05:30,85.185,85.2525,85.1,85.235,309487,0
2025-04-23T00:00:00+05:30,85.29,85.55,85.29,85.465,460101,0
2025-04-24T00:00:00+05:30,85.55,85.69,85.265,85.32,333258,0
2025-04-25T00:00:00+05:30,85.22,85.69,85.09,85.4425,475449,0
2025-04-28T00:00:00+05:30,85.35,85.4375,85.16,85.1875,342690,0
2025-04-29T00:00:00+05:30,85.2825,85.6,85.16,85.415,240130,0
2025-04-30T00:00:00+05:30,85.39,85.4,84.6375,84.68,402161,0
2025-05-02T00:00:00+05:30,84.68,84.7,83.9,84.59,486649,0
2025-05-05T00:00:00+05:30,85,85.3,84.25,84.3925,350329,0
2025-05-06T00:00:00+05:30,84.5,84.765,84.4,84.51,331372,0
2025-05-07T00:00:00+05:30,84.62,85.0375,84.6,84.8925,267386,0
2025-05-08T00:00:00+05:30,84.84,85.8875,84.62,85.6225,504532,0
2025-05-09T00:00:00+05:30,85.85,86,85.43,85.515,436639,0
2025-05-13T00:00:00+05:30,84.75,85.55,84.72,85.36,301718,0
2025-05-14T00:00:00+05:30,85.25,85.585,85.14,85.375,315256,0
2025-05-15T00:00:00+05:30,85.38,85.79,85.38,85.545,273606,0
