date,nifty_gap,nifty_ret,gift_ret,crude_ret,usdinr_ret
2025-01-24,-0.0009247832861582799,-0.004887957366329596,-0.009447054988894489,-0.008829737484280516,-0.0023445990912722052
2025-01-27,-0.006606247692614014,-0.011456670033394137,-0.005977304108459414,-0.01995823299166211,0.0004925323504994731
2025-01-28,0.005734942426509753,0.0055955626228530505,0.00534865276162661,0.00632913505164753,0.0030656240569194014
2025-01-29,0.0030227928375110035,0.008926704456753254,0.00240408159711881,-0.007281969806919453,0.0001443730602378318
2025-01-30,0.00027626336707659715,0.0037231312102430775,0.014624193630992089,0.003964169149103089,0.0023359443074299135
2025-01-31,0.0020302394384025713,0.011074177663955638,0.003362635385950246,-0.006350235659345783,-2.8805576761835248e-05
2025-02-03,-0.006957070035674543,-0.005170452479175173,-0.0004462815260393334,-0.0025228647881522038,0.006260070983337629
2025-02-04,0.006351503453783096,0.016059690853104273,0.01374294647698673,0.0014198945353121402,-0.001059731729300968
2025-02-05,0.0026293109529307687,-0.0018108786231885072,-0.0018257179406334326,-0.017975509852398333,0.0036898827637976256
2025-02-06,0.0027666440239790127,-0.003930266699640655,-0.005539480228129348,-0.0032154368539743547,0.0014550436940384633
2025-02-07,0.0019533219551264003,-0.0018404145702315485,-0.007079450496345309,0.004338401598598141,-0.0012552064180119222
2025-02-10,-0.0006857203782215945,-0.007598848278210316,-0.0005744864355793937,0.015906172797394313,5.708903035824662e-05
2025-02-11,8.339543446915775e-05,-0.013338295712820561,-0.013261969822326585,0.004722930693508256,-0.007305262173081363
2025-02-12,-0.000910616550287219,-0.0011514180951839536,-0.004777819295161718,-0.02239432901547188,0.0011207380801521694
2025-02-13,0.00045552158007682535,-0.0006011721953363763,0.005338417856599487,-0.004830149464794232,-0.0004596380431397229
2025-02-14,0.0028204238056440045,-0.0044451141660866375,-0.010705487441719555,-0.007614455583289526,-0.0014089571736344562
2025-02-17,-0.005218735847809761,0.001318406118349223,0.003393077903007601,0.007937192394223866,0.0007766097063848378
2025-02-18,0.00018073673131301023,-0.0006186717054829174,-0.0025654976567194296,0.005631098461157146,0.0006610810352423714
2025-02-20,-0.004887014141233604,-0.0008615791860687675,-0.0017011257700839443,0.00507937600002104,-0.003944210442260706
2025-02-21,-0.0024448153823744454,-0.005130286329146502,-0.012696770161449255,-0.026959270717046218,0.00011538017781346062
2025-02-24,-0.008217157693421568,-0.01069708155537406,-0.0013936976162810572,0.00032525614207717696,0.000490217291418265
2025-02-25,-0.0016374604832913784,-0.0002572010772278274,0.0036239930058942493,-0.022195732391784323,0.0035109970451677307
2025-02-27,0.0009486552194832259,-0.0001108829387776427,0.00796219427159881,0.022250608934819723,0.0034987130613730014
2025-02-28,-0.004964609910878237,-0.01882089817720615,-0.017730960971231745,-0.0027748324341630927,0.0025446397628147576
2025-03-03,0.0031521317637554034,-0.000244100896248747,-0.010271715228624861,-0.02131079244638638,-0.0009427629363979056
2025-03-04,-0.006570115767168832,-0.0016582982605433554,-0.002261779174233229,-0.004853972205067002,-0.00048601284602339096
2025-03-05,-0.0004348249558385594,0.011465694568782813,0.016149489057399168,-0.03482769205213706,-0.002806336139192839
2025-03-06,0.006205718402551038,0.009242078172597142,0.004069068506988313,0.004852695831342105,0.0003440564286476274
2025-03-07,-0.0016003252896307477,0.00034591948403792664,0.006679076492519201,0.012712763549078127,-0.001807618310143834
2025-03-10,-0.0013599754505174912,-0.0040966182483126905,-0.011461379996087075,-0.013750646361498177,0.004670161056024186
2025-03-11,-0.005104209714620507,0.0016726652208703832,0.0044271977449037705,0.002074689540860297,-0.0016592765929660058
2025-03-12,0.0017075896386819541,-0.0012186336801356743,0.0014196670603821362,0.020005796740194245,5.726228993449441e-05
2025-03-13,0.0031547169147813124,-0.003267386793235836,-0.005846864805286013,-0.019315188977939508,-0.0021495830922290764
2025-03-17,-0.001968700322001668,0.004968171453735085,0.008256846626659698,0.004271685265303196,-0.003017200317684767
2025-03-18,0.006796422078941603,0.014359668968781786,0.008276452919452523,-0.011834457647002796,-0.002795431149344525
2025-03-19,0.0017786338964864952,0.0032049417598595076,0.005935122591091879,0.002240414551959419,-0.0020800238613026796
2025-03-20,0.005615522263584616,0.01228044696739064,0.005792356473459739,0.015035308007971652,-0.0007232436344365657
2025-03-21,-0.0009663733066677075,0.006864934391553793,0.011804539624916593,0.0005086038933067266,-0.004408615528391319
2025-03-24,0.007041411082053325,0.01310200357491904,0.011540503514511032,0.005240481944915867,-0.004544932657419703
2025-03-25,0.003929568216928111,0.00043526951476421065,0.0002947058225730165,-0.0020253171480015993,0.0010798349193859198
2025-03-26,0.0013637440470662112,-0.007710697617041672,-0.011111343007839497,0.012090827393199843,0.0018359590755048494
2025-03-27,-0.002254864470076648,0.004464862086427852,0.010690308097826236,0.0006674453776896089,0.0012511822393119962
2025-03-28,0.0003581088922380124,-0.0030820655541120134,-0.010839296572779093,-0.008207063903571604,-0.0032329968306018583
2025-04-02,0.0011605258613502922,0.007168073222718935,-0.006892716730284056,0.004728912196160768,0.0003791801005050903
2025-04-03,-0.007833070224511868,-0.003531376536686799,0.0040336986712983984,-0.06937640734353842,-0.0013423604210168983
2025-04-04,-0.0025710331665591527,-0.01497821827338226,-0.038758417169734716,-0.07680760914107194,-0.0012564467590065844
2025-04-07,-0.051331324953444744,-0.03297015338730526,0.006023845800068419,-0.0033949485644116165,0.005656156657788105
2025-04-08,0.012784776122942848,0.016746313096183522,0.0038407364583989273,-0.018303656849545723,0.0047566653872048465
2025-04-09,-0.003358068234536568,-0.00608436282244175,0.03590854731712311,0.012999609559633994,0.005079669200081212
2025-04-11,0.013139249068210299,0.018988933890639957,0.0037483658348266133,0.02540486165293159,-0.007339164382276578
2025-04-15,0.02337059711754261,0.0216659867627985,0.0006865037920058861,0.0003798670511014815,-0.003951885191989209
2025-04-16,0.0006663431613747,0.004646571282831792,-0.002555321932864995,0.014141840283515493,-0.001602634490784866
2025-04-17,-0.0015094245810569932,0.017528893682587383,0.026521125848341064,0.03169603824991329,-0.003300766846168376
2025-04-21,0.00407943529039369,0.011418047561345738,0.007274426834173167,-0.025908660946555348,-0.003047532101366501
2025-04-22,0.0024777004227099723,0.001726965939596701,0.009898717955237401,0.014782235173294937,0.0005867856053825182
2025-04-23,0.007845504988342184,0.006668588435125756,-0.0019760411518238326,-0.026579020232751722,0.0026947878053433217
2025-04-24,-0.0021005277556683595,-0.003386473618159028,0.01766559781013593,0.013284880572158533,-0.0016980418050816656
2025-04-25,0.0017430473119663277,-0.008588454617289994,-0.019604262389115026,0.0029695641718164986,0.0014347414802862266
2025-04-28,0.0012845670822057556,0.011956431581801425,0.008633147144702875,-0.0215424646207133,-0.0029889256266844833
2025-04-29,0.0017330884516643299,0.0003061783317472563,0.0014520766220909598,-0.020082916526196613,0.0026670199422695615
2025-04-30,0.0002506265677279636,-7.191266107682891e-05,-0.00423942061397292,-0.04424102181630443,-0.008642283132356475
2025-05-02,-0.0009168258734845529,0.0005135484460936932,0.007035944922040935,-0.006456842448633552,-0.0010633899507412837
2025-05-05,0.0029856767219865773,0.004689827958917901,0.0019953990291072137,-0.022104870567317365,-0.0023375212217646513
2025-05-06,0.0016175846376350375,-0.0033394276617622325,-0.0187251395677948,0.03637503534507383,0.0013913354622323863
2025-05-07,-0.006018996673037268,0.0014264051276974533,0.00874917883490474,-0.011642042371486918,0.0045158796361568715
2025-05-08,0.0007001611475506163,-0.005775542773460358,-0.018747179218029163,0.041524352291411486,0.008562348883306545
2025-05-09,-0.014024422163067997,-0.011010471243807775,0.008442386898559716,0.009445853365086713,-0.0012562999241995194
2025-05-13,-0.0024362945444166145,-0.013993305528556882,-0.00824954376677906,0.025742887693134882,-0.0018141921581569615
2025-05-14,0.0014412871214906223,0.0035962898121936287,0.0013931093824757538,-0.00221239028294074,0.00017571089745626865
2025-05-15,0.0011162580788687327,0.015894480888894447,0.017123158005527245,-0.027506645789833587,0.001989235385657663
2025-05-16,0.0001017420839054752,-0.0016892334379733957,-0.0033176751101144752,0.015063361456097664,0.0008471482285648208
2025-05-19,-0.0005777094282332032,-0.002976070564100508,-0.0009556233182596025,0.001493931183545674,-0.001812018265264398
2025-05-20,0.002032372477430431,-0.010540231594245037,-0.011922197018442155,-0.004675964752890684,0.0019288099965424038
2025-05-21,0.002441929547798831,0.005234635624772639,-0.0017148337283428424,-0.007338446706452748,-0.0004964590888273755
2025-05-22,-0.0032090510591593906,-0.008245170706062392,-0.0032966951697664167,-0.005681833467430946,0.004720976275177509
2025-05-23,0.0012101720895723582,0.00984383091051175,0.00646179704901094,-0.0011402509787316452,-0.0075291452065088665
2025-05-26,0.0026601050394012642,0.005937318737656441,0.007879187088022755,-0.0007608902782926703,-0.002581100746619839
2025-05-27,-0.0017815040602007126,-0.007022276678678118,-0.006732547922349238,-0.0122536474838225,0.003049676869525906
2025-05-28,0.00025373197581893655,-0.0029750731170425774,-0.004311741044918124,0.021911898870456005,0.0035073397736101026
2025-05-29,0.0029307641059921914,0.003273100900270562,0.006280087466562382,-0.017299167262812106,-0.0004961258510368242
2025-05-30,-0.0008459862487949197,-0.0033438034717525197,-0.0008631852068111278,-0.0023037061445692992,0.0005836519265691674
2025-06-02,-0.003278001494553618,-0.0013786887661705169,-0.0001807610043183117,0.03252319170555993,-0.0018688865127150735
2025-06-03,0.0028159984994492043,-0.007068774092320617,-0.00719666859810366,0.01477404527130769,0.0023647229551848263
2025-06-04,0.0007311170021178979,0.0031609356156210005,0.001334384864705728,-0.012729624895627012,0.0028826435440321937
2025-06-05,0.002879660649003149,0.005294607789761705,0.003348329973371004,0.010343645971647466,-0.001076379396713531
2025-06-06,-8.888960724727354e-05,0.010135965436883998,0.012944452353061684,0.01676424100367962,-0.0016604766760357848
2025-06-09,0.006261588960333417,0.003997510624608427,0.003155609775273109,0.0055861033627739734,-0.00034992564437201355
2025-06-10,0.0036919081482739828,4.1826462015294284e-05,-0.0013681927121683632,0.003229281600715211,-0.0008461595077774659
2025-06-11,0.0011903246731733126,0.0014787352445249067,0.0006545865924470194,0.026163769241377026,-0.0008760915199848226
2025-06-12,0.000916394479491961,-0.010122094193621185,-0.008663235660821276,0.01952545831885262,0.0
2025-06-13,-0.01682332652346856,-0.006837798882833083,-0.010233199139458044,0.07275034815375761,0.006842262212616907
2025-06-16,0.0005561066209791811,0.009177535114667245,0.010733124161118325,-0.018304942703280914,-0.0007837559727169729
2025-06-17,0.0012559003420437025,-0.0037389676871053394,-0.008331290347607153,0.04049136135473699,0.0021466083142038933
2025-06-18,-0.0026207793735277176,-0.0016651418462635466,0.00026203602137380306,0.009139557074740382,0.002691246397399683
2025-06-19,-0.0003547292908548911,-0.0007579835582129375,-0.0020982132541457125,-0.00556673774016688,0.003029824423931346
2025-06-20,-0.00022589343976460991,0.012790309347901757,0.010647160586059842,-0.007002284893772054,-0.001181982119592287
2025-06-23,-0.006898831908576632,-0.005610555346030624,0.001118389635665556,-0.057525898777201996,0.0014412547173718502
2025-06-24,0.008294864495980783,0.00289706048224268,0.004361731289908452,-0.07967063002904291,-0.008330248038378278
2025-06-25,0.004223559761209379,0.007969960122065977,0.004995550085552792,0.010689572658779654,8.713204867483153e-05
2025-06-26,0.0009581559795235102,0.011979963629751521,0.016434964943364685,-0.0031948908965191767,-0.0037535506352876047
2025-06-27,0.0010816489451301045,0.0034696479984903748,0.0009332530376187352,-0.00427579486278855,-0.0016338442730099286
2025-06-30,0.0009298345973837528,-0.004720968755390688,-0.003738249325209373,-0.003577181421398778,0.002973936532057868
2025-07-01,0.0013432966436273017,0.0009694696194091494,0.0017345720054731404,0.0060736163841100576,-0.0028571448007798914
2025-07-02,0.001818889961877432,-0.00346699644467661,-0.0047039621417426835,0.02427986969074993,0.0012838095889848473
2025-07-03,0.002029102808697881,-0.00189151568330066,0.00013694208349427457,-0.005053596186951944,-0.0036807706898437597
2025-07-04,0.00092654255789723,0.0021900559806014813,-0.0018796998015775193,-0.005957613555964896,0.0005559050423307103
2025-07-07,-0.00041444508655753316,1.1782657107136236e-05,-0.001431723706198929,0.0184577763201965,0.005774799493883958
2025-07-08,-0.0013146222649601262,0.0024007637482767337,0.0045039828616343005,0.015408625352845061,-0.002358388654801222
2025-07-09,-0.000309578720699067,-0.0018196582966253595,-0.0006449784742154118,-0.0011899703911631596,0.00011659428118244117
2025-07-10,0.0013944528150616345,-0.004754948577867101,-0.00933016658260412,-0.027767585519997844,-0.0001457449756997737
2025-07-11,-0.003941855402714032,-0.008133876873290554,-0.003934872151686418,0.02810772157769889,0.0009324009999511908
2025-07-14,-1.391668083207479e-05,-0.0026895142142431107,-0.0025987695274968543,-0.018881439748989582,0.0020947290331472454
2025-07-15,0.0002870138224830293,0.004514895861271375,-0.0001589225057477784,-0.010101095986503933,-0.0015706352666014823
2025-07-16,3.1750819570593614e-05,0.0006447408712298642,0.004539200451924494,0.0,0.0013962420093654728
2025-07-17,0.0007414338956860813,-0.003998137411285263,-0.0026139663978972283,0.013733375341089865,0.001655509301879924
2025-07-18,-0.00011549183605036598,-0.005712892073823927,-0.007703293564431733,0.0010353754160484035,0.0002611458514413987
2025-07-21,0.001224798721780089,0.004886234204324308,0.00635403346847196,-0.0006901311523050464,0.0018840312235143607
2025-07-22,0.0030224457842707177,-0.0011883969208231818,-0.0016692504174074415,-0.025875569515861112,0.0013311727859922312
2025-07-23,0.0031254849871295873,0.006324502791954096,0.006047705935807067,0.0015927797367861123,0.0001445859783036567
2025-07-24,0.000927408554240248,-0.0062766205821811125,-0.012912904129430141,0.0030016796617425416,-0.00043382066534350627
2025-07-25,-0.00206700564582748,-0.009022268014894983,-0.005743795037242007,-0.004240289038885416,0.0016186378075154567
2025-07-28,-0.0021987354546068308,-0.006304811677771728,-0.007074309442537154,0.023275177909398082,0.0015583519256629889
2025-07-29,-0.002891022706206007,0.005664432744894037,0.006066752682237362,0.03284004169357912,0.0014407563580300514
2025-07-30,0.0027880890695962876,0.0013668533203841048,-0.005863933494847069,0.03325409292855702,0.008401362658513422
2025-07-31,-0.00859850178085596,-0.003494322767861102,0.007878032866548387,-0.020282016796365522,0.0022816734557892225
2025-08-01,-0.001351426627179409,-0.00822971501161462,-0.007269822001372361,-0.027642265879985202,-0.0017963820573327401
2025-08-04,0.0012489475072177435,0.006386958924001023,0.0014784363674378693,-0.008700899385585041,0.0015114574179718714
2025-08-05,-0.00010112654985053708,-0.0029652276128395885,-0.0027966944298645807,-0.015193662443760692,0.0016229840837079252
2025-08-06,-0.0003327186184730921,-0.003061532648549035,-0.004107867654762567,-0.0061076884744529995,-0.0004837722949745465
2025-08-07,-0.004486287664173103,0.000892814529815726,0.003925202570685439,-0.019263651267564873,-0.002850466555773731
2025-08-08,-0.0021123157034790897,-0.009512024978203826,-0.008111402412893307,0.001070091059844386,0.0013692380048851804
2025-08-11,0.0003365151832932974,0.009060632975224126,0.00481771233556686,0.0003564427056094565,0.0009117848819505054
2025-08-12,-0.0008830399935731746,-0.003979835076118552,0.002725185229723694,-0.011469659787629295,8.54372250508102e-05
2025-08-13,0.004026610376734756,0.005374019561891618,0.0036895174533600286,-0.0130625950263827,-0.003166048937398946
2025-08-14,-0.0004916041426256479,0.00048527279272500415,-0.0037504478606985784,0.02239169031490119,0.001227677132396919
2025-08-18,0.01238277253080516,0.00992368003121088,0.015918127770031654,-0.01005033585350145,-0.0024282604169895217
2025-08-19,0.0005786816267320957,0.004159853243583131,-7.996321696281923e-05,-0.019856741314429396,-0.004041104334396956
2025-08-20,-0.0005946368735945143,0.0027942582021172405,0.002994253275099564,0.007515386853029791,0.0004593873002780233
2025-08-21,0.003643971114972512,0.001324442740923701,0.0003387837695192791,0.01576262366695376,0.0019786938477716937
2025-08-22,-0.0007816878073866748,-0.008553947402635646,-0.0037529488693072367,0.001616524824403123,0.002917872596871088
2025-08-25,0.003173474764968369,0.003918713385990051,-0.0025231805444382296,0.022361180158157325,0.0005711348604620286
2025-08-26,-0.0027372691541802854,-0.010294013179196964,-0.012306233701563259,-0.0232589268743458,0.002053388811842228
2025-08-28,-0.000657790233168722,-0.00858112735289117,0.0035475766739089796,0.00017798344800926263,-0.000541457102754192
2025-08-29,-0.0013968422206042219,-0.003026914441741975,-0.00501081312569055,0.006209547141337502,0.006761389395103557
2025-09-01,0.00023946188730583805,0.008081280384829359,0.006486947539946642,0.00862909290300321,0.00019817396908225962
2025-09-02,0.0011343794243973784,-0.0018473869004707994,-0.00482065303316964,0.014448854379541468,-0.0005946397649415123
2025-09-03,0.0015001191931819059,0.005495539207320317,0.008471285862958639,-0.02662153709976253,-0.0013605058644570185
2025-09-04,0.010693158446141627,0.0007785744796407111,0.0021518575609314914,-0.004090712685345963,0.0008505330519539053
2025-09-05,0.003412500801658393,0.0002708422198937796,-0.002554588079252217,-0.02966395836729758,0.0013027472813861372
2025-09-09,0.003664590676651426,0.003845558129143585,-0.0014233165673250676,0.009605873590866443,-0.0012177337500145421
2025-09-10,0.004909796543981249,0.004193282055946326,0.005960375267122075,0.013971210596738079,-0.0002834065485880574
2025-09-11,-0.001105800355475793,0.0012965551071398326,0.004536418444142911,-0.01668050512854426,0.003423837189725019
2025-09-12,0.002753598738284017,0.004329658895022681,-0.0011321767802219178,-0.000542740854571079,-0.0020642176736855155
2025-09-15,0.00019509126550689473,-0.0017854585559052094,0.0003378009192488648,0.010978243975786933,-0.0009628728335886727
2025-09-16,0.00017549877594743245,0.006754378340182724,0.006692696704071428,0.018970518378834077,-0.0011339798232795969
2025-09-17,0.0014846872116362248,0.0036049543335288465,0.005471269872449836,-0.008465659024548239,-0.0028690348766633473
2025-09-18,0.0043646775205176975,0.003678542820501287,-0.0006282640486231983,-0.009789167786789347,0.002982490742453297
2025-09-19,-0.0005272082870205583,-0.0038048819662613634,-0.0035216499600959545,-0.01006659588390807,0.00011344299501675721
2025-09-22,-0.0035182370368463567,-0.004935750401067799,-0.0025456604340280513,-0.002351452652637511,0.0017001024156110224
2025-09-23,0.0002638294764402657,-0.0013043001063899793,-0.003483634416498918,0.019724505347778573,0.004998527796352023
2025-09-24,-0.0024165530647396226,-0.00448370532782927,-0.006105765729371682,0.02524678273478389,-0.00016903313089603933
2025-09-25,-0.0008943651602122352,-0.006648972645988584,-0.005440992799359828,-0.0005195255117285896,-0.0002817853941098737
2025-09-26,-0.0029089086161583812,-0.009532714372741127,-0.006479678162951124,0.01033957169270396,0.00016908076464790722
2025-09-29,0.002990894890546749,-0.0008034149623869672,-0.003174637937054768,-0.03898072823689562,0.0020548627235825938
2025-09-30,0.0023131428598333176,-0.0009665760408142669,0.003981854496536376,-0.007335214927073408,0.0007308503487647606
2025-10-01,0.00038389938651508046,0.0091087319879058,0.006454424369758139,-0.013740950247048243,-0.0017155316026294786
2025-10-03,-0.0030950194932281463,0.0023305604393949906,-2.0042690932307806e-05,-0.009879333919659682,0.0007596967206023104
2025-10-06,0.0008953882085757891,0.0073401581061951155,0.007985190055292078,0.009515167855911813,0.0003655741664144458
2025-10-07,0.000305005987857759,0.0012214575517932756,0.0027996483980830397,-0.002005287336811386,-0.0005624771641955502
2025-10-08,-0.0011377211539246482,-0.0024783456627061593,-0.003734609028758911,0.01736657249829866,-0.0002250794821421101
2025-10-09,0.001123294102903858,0.005401388262863396,0.00395269207961388,-0.02065665040670944,0.00028134143782257025
2025-10-10,-0.0005620716958189411,0.004103665268029542,-0.0006940657658031837,-0.040349141606831326,-0.0008724162259895797
2025-10-13,-0.004282381726901029,-0.0022964531885856635,0.003959617131447213,0.010806816710311102,-0.0005350831618719473
2025-10-14,0.001987926578685034,-0.003249769351339534,-0.0015621758943637715,-0.013287970764922205,0.001351237432181284
2025-10-15,0.0014485139371559989,0.007055838724218008,0.0067846344311362035,-0.016959358104057857,-0.008588836524647453
2025-10-16,0.002813573643058119,0.010283174989422342,0.006406950019783458,-0.015473817706529504,-0.0019028960995562567
2025-10-17,-0.0015039464308604612,0.004856219146269568,0.012287002992532797,-0.002569425269711996,0.0015055751725449639
2025-10-20,0.004453339063310983,0.005171388554416238,0.0036779968480029055,-0.0007919224329928446,-0.0016761605651628164
2025-10-21,0.0022437241690509663,0.0009843024865632758,-0.005261192143361572,0.0007919224329928518,0.0013922632205350038
2025-10-23,0.007264243568928891,0.0008809892378157639,-0.010840059116730884,0.05403656758033552,-0.0017904090040273403
2025-10-24,0.0016863963554031016,-0.0037243774737084727,-0.005648044469098255,-0.001840943082515874,-0.0008537037028549498
2025-10-27,0.0018610204961242063,0.006603425771068816,0.007587611267235909,0.002024851129011299,0.004771380821497503
2025-10-28,-0.00100566416983426,-0.0011502392783005436,-0.004846349729393992,-0.02006010803252585,0.0006231412182946394
2025-10-29,0.001764314320624943,0.004527792832853673,0.007605183573634035,0.007849040483237925,-0.00019823008914488625
2025-10-30,-0.002671111136319995,-0.006780078638207486,-0.00352652926041778,0.003530617808540453,0.006183229039609799
2025-10-31,-0.0005430828102823733,-0.00603684588865223,-0.009200477665074579,0.005733854606942031,-2.8147209909601325e-05
2025-11-03,-0.0009821282632037228,0.0016023948057699113,0.003636297308657988,0.004600247325063683,0.0006753144689524588
2025-11-04,-0.0007222165371455081,-0.006452388967753966,-0.007188629954963274,-0.008480876790783375,-0.0010131427990705683
2025-11-06,-0.00016799828134301677,-0.003441778406436964,-0.010330469026333115,-0.008138589447845521,-0.000929616811316393
