date,nifty_gap,gift_overnight
2025-04-07,-0.051331324953444744,-0.04519448467144723
2025-04-08,0.012784776122942848,0.011850802508824447
2025-04-09,-0.003358068234536568,-0.006347254936599389
2025-04-11,0.013139249068210299,0.016038818505221892
2025-04-15,0.02337059711754261,0.016210329169300496
2025-04-16,0.0006663431613747,-0.003472225710749092
2025-04-17,-0.0015094245810569932,-0.0012183523827510028
2025-04-21,0.00407943529039369,0.004878620214504691
2025-04-22,0.0024777004227099723,-0.002156513919976482
2025-04-23,0.007845504988342184,0.005692380177226716
2025-04-24,-0.0021005277556683595,-0.001110951211840986
2025-04-25,0.0017430473119663277,0.009216276735902498
2025-04-28,0.0012845670822057556,0.005808501680476508
2025-04-29,0.0017330884516643299,0.004448442221227601
2025-04-30,0.0002506265677279636,-0.0006344853206704689
2025-05-02,-0.0009168258734845529,0.005395586267273326
2025-05-05,0.0029856767219865773,0.0042098441591789035
2025-05-06,0.0016175846376350375,-0.0007328692156526957
2025-05-07,-0.006018996673037268,0.0006136977526708224
2025-05-08,0.0007001611475506163,0.0014720617652838205
2025-05-09,-0.014024422163067997,-0.0026878957566107806
2025-05-12,0.017019455540203166,0.02386248178823186
2025-05-13,-0.0024362945444166145,-0.004061752135182602
2025-05-14,0.0014412871214906223,0.003627561253865565
2025-05-15,0.0011162580788687327,-0.00032389319905008735
2025-05-16,0.0001017420839054752,-0.0005980861422302017
2025-05-19,-0.0005777094282332032,-0.0006580325066206302
2025-05-20,0.002032372477430431,0.0028804628653540877
2025-05-21,0.002441929547798831,-0.0005246166383436913
2025-05-22,-0.0032090510591593906,-0.005856827809249052
2025-05-23,0.0012101720895723582,-0.0012978060790634544
2025-05-26,0.0026601050394012642,0.006031175923614278
2025-05-27,-0.0017815040602007126,-0.00484757168974259
2025-05-28,0.00025373197581893655,-0.001449158936486024
2025-05-29,0.0029307641059921914,0.004415196229239212
2025-05-30,-0.0008459862487949197,0.003196271730387754
2025-06-02,-0.003278001494553618,-0.008709501065340857
2025-06-03,0.0028159984994492043,0.0007866948130870387
2025-06-04,0.0007311170021178979,0.0004867166999348065
2025-06-05,0.002879660649003149,0.00036410713243098725
2025-06-06,-8.888960724727354e-05,-0.0013484278772717066
2025-06-09,0.006261588960333417,0.0033805313771978628
2025-06-10,0.0036919081482739828,0.0006747638582605389
2025-06-11,0.0011903246731733126,0.0011322892321267426
2025-06-12,0.000916394479491961,0.0013284822559178077
2025-06-13,-0.01682332652346856,-0.010956415531254734
2025-06-16,0.0005561066209791811,0.003914768095906104
2025-06-17,0.0012559003420437025,-0.0029444482409384455
2025-06-18,-0.0026207793735277176,-0.0008246593719223719
2025-06-19,-0.0003547292908548911,-0.0018757758200192126
2025-06-20,-0.00022589343976460991,0.0033422625592093346
2025-06-23,-0.006898831908576632,-0.006614269719950518
2025-06-24,0.008294864495980783,0.010851384243095792
2025-06-25,0.004223559761209379,0.003762433892830701
2025-06-26,0.0009581559795235102,0.00193928900766879
2025-06-27,0.0010816489451301045,0.00643728814690378
2025-06-30,0.0009298345973837528,-0.0003883419788227679
2025-07-01,0.0013432966436273017,0.0006440846901234235
2025-07-02,0.001818889961877432,0.001324348730938473
2025-07-03,0.002029102808697881,0.003305723471592033
2025-07-04,0.00092654255789723,-0.0006276971567413998
2025-07-07,-0.00041444508655753316,-0.0013123747047906515
2025-07-08,-0.0013146222649601262,-0.00025466477438188797
2025-07-09,-0.000309578720699067,-0.001914511798345966
2025-07-10,0.0013944528150616345,9.793072388420063e-05
2025-07-11,-0.003941855402714032,-0.0029963159873084184
2025-07-14,-1.391668083207479e-05,-0.0022048097600724
2025-07-15,0.0002870138224830293,0.0014699166383417917
2025-07-16,3.1750819570593614e-05,-0.002933134609122148
2025-07-17,0.0007414338956860813,0.00033685712622743365
2025-07-18,-0.00011549183605036598,-0.0010538561169422924
2025-07-21,0.001224798721780089,-0.0021591371842634467
2025-07-22,0.0030224457842707177,0.0006165534856557391
2025-07-23,0.0031254849871295873,0.002607407705139609
2025-07-24,0.000927408554240248,-0.0004557840059087071
2025-07-25,-0.00206700564582748,-0.005736860469433245
2025-07-28,-0.0021987354546068308,-0.0017928913657310897
2025-07-29,-0.002891022706206007,-0.00022263826434122569
2025-07-30,0.0027880890695962876,0.000462995589682495
2025-07-31,-0.00859850178085596,-0.008036226263618251
2025-08-01,-0.001351426627179409,0.00026241156376292175
2025-08-04,0.0012489475072177435,0.004381256881550188
2025-08-05,-0.00010112654985053708,-0.001757061514963708
2025-08-06,-0.0003327186184730921,-0.0004652244791980109
2025-08-07,-0.004486287664173103,-0.002357820515875939
2025-08-08,-0.0021123157034790897,-0.0027977717185310976
2025-08-11,0.0003365151832932974,0.0010842992500474707
2025-08-12,-0.0008830399935731746,0.0008533810660946137
2025-08-13,0.004026610376734756,0.00419151324795741
2025-08-14,-0.0004916041426256479,-0.0003036406537433386
2025-08-18,0.01238277253080516,0.013528410213998967
2025-08-19,0.0005786816267320957,-0.0008613868860623111
2025-08-20,-0.0005946368735945143,-0.001860391218619444
2025-08-21,0.003643971114972512,0.0015343080193577713
2025-08-22,-0.0007816878073866748,-0.0029314715232806867
2025-08-25,0.003173474764968369,0.0017466551986735884
2025-08-26,-0.0027372691541802854,-0.00527451711673132
2025-08-28,-0.000657790233168722,-0.005274808846332308
2025-08-29,-0.0013968422206042219,0.0051089578757182565
2025-09-01,0.00023946188730583805,0.0030078266757425525
2025-09-02,0.0011343794243973784,0.0011918591381094423
2025-09-03,0.0015001191931819059,-0.001622751324681574
2025-09-04,0.010693158446141627,0.005846736163655402
2025-09-05,0.003412500801658393,0.003639548370720833
2025-09-08,0.0024866998660923144,0.0012069279118816067
2025-09-09,0.003664590676651426,0.0020464264911184086
2025-09-10,0.004909796543981249,0.002740138721344797
2025-09-11,-0.001105800355475793,0.0007775042506488046
2025-09-12,0.002753598738284017,0.001611539766827353
2025-09-15,0.00019509126550689473,-0.0013296422840283365
2025-09-16,0.00017549877594743245,-0.0001390420008397241
2025-09-17,0.0014846872116362248,0.0014784882689279541
2025-09-18,0.0043646775205176975,0.0027886351804116177
2025-09-19,-0.0005272082870205583,-0.003415853652148252
2025-09-22,-0.0035182370368463567,-0.003723812044285249
2025-09-23,0.0002638294764402657,-0.0003361843112693133
2025-09-24,-0.0024165530647396226,-0.004782371919540618
2025-09-25,-0.0008943651602122352,-0.0011552405379929632
2025-09-26,-0.0029089086161583812,-0.0036525688838080586
2025-09-29,0.002990894890546749,0.0016185161743134482
2025-09-30,0.0023131428598333176,0.001760581648924823
2025-10-01,0.00038389938651508046,0.004762830620667418
2025-10-03,-0.0030950194932281463,-0.0029279074360866963
2025-10-06,0.0008953882085757891,-0.00011998800134384596
2025-10-07,0.000305005987857759,0.0002582208597212049
2025-10-08,-0.0011377211539246482,0.00033685712622743365
2025-10-09,0.001123294102903858,0.0008557299599793379
2025-10-10,-0.0005620716958189411,0.001343979963546444
2025-10-13,-0.004282381726901029,-0.004200899607404884
2025-10-14,0.001987926578685034,0.0014806774335430443
2025-10-15,0.0014485139371559989,0.006292191162835661
2025-10-16,0.002813573643058119,0.003298194873926992
2025-10-17,-0.0015039464308604612,-0.0023203902425375997
2025-10-20,0.004453339063310983,0.00765472587376407
2025-10-21,0.0022437241690509663,0.0033115163107685936
2025-10-23,0.007264243568928891,0.00919378686983231
2025-10-24,0.0016863963554031016,-0.0014065648423475853
2025-10-27,0.0018610204961242063,0.003322904027360106
2025-10-28,-0.00100566416983426,-0.0009615015547867892
2025-10-29,0.001764314320624943,0.00885479975318188
2025-10-30,-0.002671111136319995,-0.004352647091846147
2025-10-31,-0.0005430828102823733,-0.0007497044785553234
2025-11-03,-0.0009821282632037228,-0.0035962915790082985
2025-11-04,-0.0007222165371455081,-0.0015455953617805973
2025-11-06,-0.00016799828134301677,0.0042354010196978785
2025-11-07,-0.002979773912668007,-0.005481181994583238
2025-11-10,0.00043925186701964205,0.0023819297073640693
2025-11-11,0.0016662975236369387,-0.0018320734835216906
2025-11-12,0.005408591807516437,0.004097811861596287
2025-11-13,0.001170293228259546,-0.002042547341850218
2025-11-14,-0.004308093959425998,-0.0030659196218349003
2025-11-17,0.001471318715236066,0.001808736302231381
2025-11-18,0.00032093629113608705,-0.0030946982382051226
2025-11-19,0.00031064199917351477,-0.0017754452925028046
2025-11-20,0.0030449532243284087,0.0019165538572517467
2025-11-21,-0.0031585997653347533,-0.0030346140797907514
2025-11-24,0.0020942335778033586,0.002356571227286994
2025-11-25,0.0015012127997354981,-0.0002502719313842024
2025-11-26,-0.0016180873566313762,0.010759402903946577
2025-11-27,0.00213278827019164,0.001968132045923818
2025-11-28,0.0008350333163990932,0.001097715726177988
2025-12-01,0.004677447073504547,0.002648456931079163
2025-12-02,-0.0033598877460533187,-0.0015955934622742236
2025-12-03,-0.0010492514957448802,-0.0020811264683050054
2025-12-04,-0.0001597141312878465,-0.0025671003963366125
2025-12-05,-0.0013049274868851845,0.00019100372515334829
2025-12-08,-0.0010182201132840876,-0.0010642342319544028
2025-12-09,-0.0036061870940777233,-0.0040188883905159555
2025-12-10,0.0009438396792244057,0.0010788111007961649
2025-12-11,0.0005200914546667284,3.866303234646324e-05
2025-12-12,0.0028012491869355625,0.003550015721568153
2025-12-15,-0.004498150993963025,-0.0037003349512658304
2025-12-16,-0.002916575747503779,-0.0036838107660656185
2025-12-17,0.0016343881928450657,0.0008094825535978063
2025-12-18,-0.002087887814833175,-0.002010322908500378
2025-12-19,0.0037098620565929135,0.0038945814356714406
2025-12-22,0.0034389165464412037,0.005632738333733937
2025-12-23,0.0012524439564832361,0.0004006295660968624
2025-12-24,-0.00024833899546514306,0.0004766762409956165
2025-12-26,-0.0007978823059034715,-0.001816183646958994
2025-12-29,0.0008079738433417452,-0.00024940765810788746
2025-12-30,-4.625792649657496e-05,-0.0026212334798741926
2025-12-31,0.0012406112949538046,0.008101251809250833
2026-01-01,0.0016710358381217792,0.0009508596486996854
2026-01-02,0.00032694953509730586,0.0013304192782493415
2026-01-05,0.00019558602286909728,0.00011332300846948191
2026-01-06,-0.0023112138434640693,-3.79787698722317e-05
2026-01-07,-0.0013608096622702247,-0.002248519402346634
2026-01-08,-0.0013110739763746155,-0.0016408146699219805
2026-01-09,-0.001409587943493612,0.0020389327676069422
2026-01-12,-0.0005549892211657044,-0.003513577462794569
2026-01-13,0.004144133342484011,0.0010823976161623528
2026-01-14,-0.0032599723114941728,-0.0018057030157050112
2026-01-16,0.001185709710162838,0.0028147433389351774
2026-01-19,-0.001606701360004019,-0.005063696403911187
2026-01-20,-0.00020326077254349497,0.0007039637358317402
2026-01-21,-0.003632866512455391,0.0024346082510415426
2026-01-22,0.007391871349755678,0.005821222259616553
2026-01-23,0.00216058305222083,-0.002545760909164826
2026-01-27,0.000586685840582793,-0.002194821105351865
2026-01-28,0.003309262104881569,0.011630448909673633
2026-01-29,8.877884701828621e-05,-0.0030127325409542265
2026-01-30,-0.006763870500916563,-0.006705166057261423
2026-02-01,0.000517230498912245,-0.0022057673981898045
2026-02-02,-0.001166822476124272,0.0026391352512708196
2026-02-03,0.047469388081418866,0.03030475540315979
2026-02-04,-0.0020426989395558835,-0.0007558066657598325
2026-02-05,-0.0007800993566830936,-0.0019948296000860673
2026-02-06,-0.001443942134171636,-0.0015574507684269494
2026-02-09,0.007560754401907685,0.006513039364016475
2026-02-10,0.002137481155077751,0.003275532793752753
2026-02-11,0.0023992648119168345,0.0031507585958540597
2026-02-12,-0.0018183383319773923,-0.0026782547632983613
2026-02-13,-0.00918875989093449,-0.007609618581430507
2026-02-16,-0.0018665996180978162,0.0008239010215556743
2026-02-17,-0.001745884657832881,-0.0038966654924723412
2026-02-18,0.0010587037599625328,0.0006797898740026609
2026-02-19,0.0020892706182007613,0.001412579934374588
2026-02-20,-0.00187963697352017,0.002634218826529004
2026-02-23,0.004181498063919532,0.004757457109114307
2026-02-24,-0.0027728681883756653,-0.005186005540133951
2026-02-25,0.003453271914008996,0.011244532937287628
2026-02-26,0.0028919195370448415,0.001988033476803421
2026-02-27,-0.0014404473764120425,-0.004418989260840373
2026-03-02,-0.02084432955118131,-0.011138692165910324
2026-03-04,-0.019365333265914074,-0.020969113596096985
2026-03-05,0.0057853202414598634,0.0034731072476204172
2026-03-06,-0.003281788025969088,-0.005034636323342383
2026-03-09,-0.024882612821099357,-0.029851729615055562
2026-03-10,0.01139044675972612,0.006405428146664155
2026-03-11,-0.0022383454664706456,-0.0019086521068615108
2026-03-12,-0.007295439533288949,-0.011695055681209422
2026-03-13,-0.007509294477372981,-0.009638986173650986
2026-03-16,-0.0023678365676627474,0.0010116338748442258
2026-03-17,0.004683819301011998,0.0018814680997055703
2026-03-18,0.0031403853176708504,0.005534679724812336
2026-03-19,-0.024120747319912917,-0.020306669434161515
2026-03-20,0.0018499111152141194,0.008551939675133232
2026-03-23,-0.013503545122494617,-0.019999356617806198
2026-03-24,0.017006830285043018,0.012435416297360839
2026-03-25,0.004751655558592145,0.008980732392110162
2026-03-27,-0.005828010011827252,-0.009898828928272263
2026-03-30,-0.012771948365692013,-0.013081597929945267
2026-04-01,0.022083132389885417,0.02714419241398147
2026-04-02,-0.014184068676743959,-0.022663545754261837
2026-04-06,0.0037439682483893155,-0.0017600215745846753
2026-04-07,-0.005273150980944269,-0.00917867674715792
2026-04-08,0.030871812391997645,0.03176960110614892
2026-04-09,-0.004311232977363622,-0.004412537079372035
2026-04-10,0.004806228373516759,0.005953331072130932
2026-04-13,-0.019349849418058583,-0.01897717340524554
2026-04-15,0.014376262286974275,0.016221680208167562
2026-04-16,0.006929130469827772,0.005719121103971355
2026-04-17,-0.0009306308487099611,0.000992207121936015
2026-04-20,0.0018798828405971646,-0.0021134065502723225
2026-04-21,0.0015995650294836367,0.006458977334336597
2026-04-22,-0.004474900666252953,-0.004874824808481473
2026-04-23,-0.006806697064474166,-0.008877778525940553
2026-04-24,-0.0023002045096669867,-0.00022779750970867827
2026-04-27,0.0017346094373461008,0.004167540935053341
2026-04-28,-0.002712071619631626,-0.001224130035117991
2026-04-29,0.00334210738949462,0.006107840739369158
2026-04-30,-0.006920629649905293,-0.010042411561354473
2026-05-04,0.002181143742033984,0.006222563878931012
2026-05-05,-0.0029558062386680073,-0.00041505832165198797
